Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Both	SM/J_F	MA:0001610	12	3.6876656104511065	3.2540911426435053	6.910199846239174e-09	4.209002726344281e-05
Both	SM/J_F	MA:0001520	12	3.699535046652887	3.2436508503566865	6.910199846239174e-09	4.209002726344281e-05
Both	KK/HlJ_F	MA:0002784	18	3.161525772719558	5.693453507581665	7.387045427070154e-09	4.49944936962843e-05
Both	NZO/H1LtJ_F	MA:0002420	28	7.462073374294137	3.7523083190868	7.395252541726741e-09	4.504448323165758e-05
Both	SM/J_M	MPATH:742	18	4.205163635426019	4.280451739941969	7.491765191528097e-09	4.563234178159764e-05
Strain	BUB/BnJ	MAP_0000110x800	14	3.3199591649577416	4.216919336770879	7.667114949215592e-09	4.670039715567218e-05
Strain	BUB/BnJ	PAM_0000110x800	14	3.3199591649577416	4.216919336770879	7.667114949215592e-09	4.670039715567218e-05
Strain	BUB/BnJ	MPATH:800	14	3.3595988045973812	4.167164240218789	7.667114949215592e-09	4.670039715567218e-05
Both	NOD.B10Sn-H2<b>/J_F	PAM_0000129x214	14	1.890122162621646	7.406928650887652	7.920197911088369e-09	4.824192547643925e-05
Both	NOD.B10Sn-H2<b>/J_F	MAP_0000129x214	14	1.890122162621646	7.406928650887652	7.920197911088369e-09	4.824192547643925e-05
Both	KK/HlJ_M	MPATH:194	60	46.15156460740593	1.3000642667349964	7.927119131661751e-09	4.8284082630951723e-05
Both	KK/HlJ_M	MPATH:212	60	46.09480193145797	1.3016652092185745	7.927119131661751e-09	4.8284082630951723e-05
Both	KK/HlJ_M	MPATH:188	60	46.15156460740593	1.3000642667349964	7.927119131661751e-09	4.8284082630951723e-05
Both	CBA/J_M	MA:0000358	38	12.493982592378815	3.0414641383588576	7.950803689165438e-09	4.842834527070668e-05
Both	NON/ShiLtJ_F	MPATH:554	36	16.17756300539925	2.225304267891587	8.042548687389974e-09	4.898716405489233e-05
Strain	RIIIS/J	MPATH:268	16	2.707674331509906	5.909130139398178	8.190705802414483e-09	4.9889589042506615e-05
Both	NOD.B10Sn-H2<b>/J_M	MPATH:725	18	5.63709366377104	3.1931348091098704	8.265103988663554e-09	5.034274839494971e-05
Both	NOD.B10Sn-H2<b>/J_M	MAP_0000368x725	18	5.63709366377104	3.1931348091098704	8.265103988663554e-09	5.034274839494971e-05
Both	NOD.B10Sn-H2<b>/J_M	PAM_0000368x725	18	5.63709366377104	3.1931348091098704	8.265103988663554e-09	5.034274839494971e-05
Both	MRL/MpJ_F	MA:0002563	82	49.64848903071997	1.6516111889983711	8.358907790600888e-09	5.0914107352550014e-05
Strain	C57BLKS/J	PAM_0000116x484	14	2.342685128501074	5.976048522132231	8.372712422226873e-09	5.0998191363783884e-05
Strain	C57BLKS/J	MAP_0000116x484	14	2.342685128501074	5.976048522132231	8.372712422226873e-09	5.0998191363783884e-05
Both	C3H/HeJ_M	MAP_0000116x696	36	14.289967441638092	2.519249966595672	8.373431780604122e-09	5.100257297565971e-05
Both	C3H/HeJ_M	PAM_0000116x696	36	14.289967441638092	2.519249966595672	8.373431780604122e-09	5.100257297565971e-05
Both	C3H/HeJ_M	MPATH:696	36	14.289967441638092	2.519249966595672	8.373431780604122e-09	5.100257297565971e-05
Strain	C57L/J	MA:0002417	60	23.636565243345327	2.538439886772148	8.538806331758535e-09	5.200986936674124e-05
Strain	WSB/EiJ	MPATH:195	14	3.7619429588796773	3.7214812008125873	8.597471775931786e-09	5.236720058720051e-05
Both	C57BLKS/J_F	MA:0000383	44	23.64772152414993	1.8606443734998135	8.725016879046378e-09	5.314407781027149e-05
Both	C57L/J_M	PAM_0000910x215	10	0.9081081081081082	11.011904761904761	8.989762819803055e-09	5.4756645335420405e-05
Both	C57L/J_M	MA:0000910	10	0.9081081081081082	11.011904761904761	8.989762819803055e-09	5.4756645335420405e-05
Both	C57L/J_M	MAP_0000910x215	10	0.9081081081081082	11.011904761904761	8.989762819803055e-09	5.4756645335420405e-05
Strain	SWR/J	MPATH:25	16	7.231055540737085	2.2126783441036975	9.12748063835263e-09	5.559548456820587e-05
Both	129S1/SvImJ_M	MPATH:626	18	7.100346941887629	2.535087390421896	9.307030857414732e-09	5.668912495251313e-05
Strain	129S1/SvImJ	MA:0001520	28	9.684449835065339	2.891232901906099	9.561015746462166e-09	5.8236146911701055e-05
Strain	129S1/SvImJ	MA:0001610	28	9.607298499753766	2.9144509250667747	9.561015746462166e-09	5.8236146911701055e-05
Both	MRL/MpJ_M	MPATH:214	50	35.75268558271557	1.3984963418852152	9.620796129462327e-09	5.860026922455504e-05
Both	SM/J_M	MPATH:626	18	4.381131543503403	4.10852763065091	9.883703679327037e-09	6.020163911078098e-05
Both	CBA/J_M	MPATH:622	18	4.766973625032481	3.775980614928901	9.923048665117375e-09	6.044128941922993e-05
Strain	CBA/J	MPATH:352	26	5.43781688706257	4.781330548635819	9.930372766923989e-09	6.048590052333402e-05
Sex	F	MPATH:624	40	21.55417969898682	1.855788555102389	9.938919011410875e-09	6.053795569850364e-05
Sex	F	PAM_0000141x41	44	24.91208375307776	1.7662111462098802	9.938919011410875e-09	6.053795569850364e-05
Sex	F	MAP_0000141x41	44	24.91208375307776	1.7662111462098802	9.938919011410875e-09	6.053795569850364e-05
Both	BUB/BnJ_F	MAP_0001247x474	24	7.289803200768391	3.2922699473519734	1.0165265146420074e-08	6.191663000684467e-05
Both	BUB/BnJ_F	PAM_0001247x474	24	7.289803200768391	3.2922699473519734	1.0165265146420074e-08	6.191663000684467e-05
Strain	NOD.B10Sn-H2<b>/J	MPATH:214	86	55.2346121139954	1.556994730451076	1.0481101034029071e-08	6.384038639827107e-05
Both	C57BL/6J_F	PAM_0000368x62	10	1.1363822753490418	8.799855662064495	1.051130501470585e-08	6.402435884457334e-05
Both	C57BL/6J_F	MAP_0000368x62	10	1.1363822753490418	8.799855662064495	1.051130501470585e-08	6.402435884457334e-05
Strain	129S1/SvImJ	MAP_0000350x666	26	13.029065828326523	1.995538309697794	1.064638551339766e-08	6.484713416210514e-05
Strain	129S1/SvImJ	PAM_0000350x666	26	13.029065828326523	1.995538309697794	1.064638551339766e-08	6.484713416210514e-05
Both	LP/J_M	MA:0000399	66	29.863395071727073	2.2100635189494904	1.0690970840489383e-08	6.511870338942083e-05
Strain	NON/ShiLtJ	MPATH:613	62	37.559237913090605	1.6507257187556248	1.070807286029242e-08	6.522287179204112e-05
Strain	LP/J	MA:0000350	100	59.0328433332009	1.6939722763405942	1.0808593286863661e-08	6.583514171028655e-05
Strain	C3H/HeJ	PAM_0000276x14	22	7.409913278755229	2.968995610660604	1.1497268921924718e-08	7.002986500344346e-05
Strain	C3H/HeJ	MAP_0000276x14	22	7.409913278755229	2.968995610660604	1.1497268921924718e-08	7.002986500344346e-05
Both	C57BL/6J_F	MAP_0000339x34	10	1.2139066777856127	8.237865548480073	1.1521276512104415e-08	7.017609523522799e-05
Both	C57BL/6J_F	PAM_0000339x34	10	1.2139066777856127	8.237865548480073	1.1521276512104415e-08	7.017609523522799e-05
Strain	C3H/HeJ	MA:0000129	68	37.9738972871732	1.790703742777779	1.1958983794081506e-08	7.284217028975045e-05
Strain	LP/J	PAM_0000253x643	10	0.972972972972973	10.277777777777777	1.217923658598844e-08	7.418373004525559e-05
Strain	LP/J	MPATH:643	10	0.972972972972973	10.277777777777777	1.217923658598844e-08	7.418373004525559e-05
Strain	LP/J	MAP_0000253x643	10	0.972972972972973	10.277777777777777	1.217923658598844e-08	7.418373004525559e-05
Both	P/J_F	MA:0000116	24	6.991258320635175	3.432858421088857	1.2474578726956225e-08	7.598265902589037e-05
Both	C57L/J_M	MAP_0000253x215	10	0.9304405806821416	10.747596576955637	1.3268289751393812e-08	8.08171528757397e-05
Both	C57L/J_M	PAM_0000253x215	10	0.9304405806821416	10.747596576955637	1.3268289751393812e-08	8.08171528757397e-05
Both	SWR/J_F	MA:0000145	10	2.155857398007154	4.638525724959298	1.3272469706973411e-08	8.084261298517505e-05
Both	C57BL/6J_F	MPATH:696	44	18.212761867565597	2.41588839298217	1.3521948830510958e-08	8.236219032664225e-05
Both	C57BL/6J_F	PAM_0000116x696	44	18.212761867565597	2.41588839298217	1.3521948830510958e-08	8.236219032664225e-05
Both	C57BL/6J_F	MAP_0000116x696	44	18.212761867565597	2.41588839298217	1.3521948830510958e-08	8.236219032664225e-05
Both	NOD.B10Sn-H2<b>/J_F	MPATH:738	30	8.80933894507788	3.405476868018816	1.448127905370296e-08	8.820547071610473e-05
Both	C3H/HeJ_F	MA:0001752	46	20.789472425122845	2.212658361854903	1.4624774138957222e-08	8.907949928038844e-05
Both	C3H/HeJ_F	MA:0000544	46	20.858400222828568	2.205346503499108	1.4624774138957222e-08	8.907949928038844e-05
Both	BALB/cByJ_F	MA:0000544	54	31.030975426152786	1.7401966666664628	1.4624774138957222e-08	8.907949928038844e-05
Both	BALB/cByJ_F	MA:0001752	54	30.903333987079023	1.7473842797213373	1.4624774138957222e-08	8.907949928038844e-05
Both	KK/HlJ_F	MA:Lesions:0000001	70	44.47331114659674	1.5739777002269968	1.4656993044832927e-08	8.927574463607736e-05
Both	KK/HlJ_F	MPATH:604	70	57.31054360398463	1.221415739548719	1.4656993044832927e-08	8.927574463607736e-05
Both	KK/HlJ_F	MPATH:134	70	52.33981870118846	1.337413879853782	1.4656993044832927e-08	8.927574463607736e-05
Strain	RIIIS/J	MA:0000356	34	9.432162067665876	3.6046878495180255	1.4694079990548214e-08	8.950164122242917e-05
Strain	PWD/PhJ	MAP_0000350x667	68	45.26917884167014	1.502125767242904	1.4803027668424646e-08	9.016524152837452e-05
Strain	PWD/PhJ	PAM_0000350x667	68	45.26917884167014	1.502125767242904	1.4803027668424646e-08	9.016524152837452e-05
Both	BALB/cByJ_M	MPATH:491	10	2.231759330814533	4.480769884963476	1.494979952202907e-08	9.105922888867906e-05
Strain	NON/ShiLtJ	MA:0001682	12	1.2514979330078937	9.588509643926285	1.537412380271668e-08	9.364378808234729e-05
Strain	NON/ShiLtJ	MA:0002586	12	1.2514979330078937	9.588509643926285	1.537412380271668e-08	9.364378808234729e-05
Strain	NON/ShiLtJ	MA:0002587	12	1.2514979330078937	9.588509643926285	1.537412380271668e-08	9.364378808234729e-05
Strain	NON/ShiLtJ	MA:0001657	20	2.199395385356385	9.093408185340557	1.537412380271668e-08	9.364378808234729e-05
Strain	A/J	PAM_0000415x272	48	12.72361278484878	3.772513421436259	1.5878507694110682e-08	9.671599036482816e-05
Strain	A/J	MAP_0000415x272	48	12.72361278484878	3.772513421436259	1.5878507694110682e-08	9.671599036482816e-05
Strain	A/J	MPATH:272	48	12.72361278484878	3.772513421436259	1.5878507694110682e-08	9.671599036482816e-05
Strain	LP/J	PAM_0000253x214	10	1.1655465554575346	8.579665868494207	1.593862581233115e-08	9.708216982290903e-05
Strain	LP/J	MAP_0000253x214	10	1.1655465554575346	8.579665868494207	1.593862581233115e-08	9.708216982290903e-05
Strain	C57BR/cdJ	MPATH:555	48	31.517754183682584	1.5229511506518008	1.6123791373416277e-08	9.821001325547854e-05
Both	C57L/J_M	MAP_0000179x555	10	0.9585585585585585	10.43233082706767	1.6216062808297963e-08	9.877203856534289e-05
Both	C57L/J_M	PAM_0000179x555	10	0.9585585585585585	10.43233082706767	1.6216062808297963e-08	9.877203856534289e-05
Both	C57L/J_M	MA:0000179	10	0.9585585585585585	10.43233082706767	1.6216062808297963e-08	9.877203856534289e-05
Both	LP/J_M	MA:0000347	22	4.420663520607761	4.9766284851680815	1.6528891644427137e-08	0.00010067747900620568
Both	C57L/J_F	MPATH:613	30	16.80815297101068	1.78484810625781	1.660127667462377e-08	0.0001011183762251334
Strain	C57L/J	MPATH:138	14	6.212333718590128	2.253581445263578	1.689418975484864e-08	0.00010290250979678307
Both	WSB/EiJ_F	MPATH:41	12	2.189818365841637	5.479906547129496	1.7040345120151372e-08	0.000103792742126842
Sex	M	PAM_0000368x124	110	85.86105154392925	1.281139678841698	1.7238703789574554e-08	0.00010500094478229861
Sex	M	MAP_0000368x124	110	85.86105154392925	1.281139678841698	1.7238703789574554e-08	0.00010500094478229861
Sex	F	MPATH:834	54	29.891970776970602	1.8065051783605626	1.770238865132773e-08	0.00010782524927523719
Sex	M	MPATH:267	492	412.29451322299826	1.1933217256614117	1.865137761066206e-08	0.00011360554102654261
Strain	SM/J	PAM_0000275x29	12	2.736771192557543	4.384728994748687	1.8696115997632634e-08	0.00011387804254158038
Strain	SM/J	MA:0000275	12	2.909744165530516	4.124073910742635	1.8696115997632634e-08	0.00011387804254158038
Strain	SM/J	MAP_0000275x29	12	2.736771192557543	4.384728994748687	1.8696115997632634e-08	0.00011387804254158038
Both	129S1/SvImJ_M	MAP_0000253x181	22	2.3887051714796717	9.210010621098212	1.874275993134771e-08	0.0001141621507418389
Both	129S1/SvImJ_M	PAM_0000253x181	22	2.3887051714796717	9.210010621098212	1.874275993134771e-08	0.0001141621507418389
Both	RIIIS/J_M	MPATH:614	28	5.32694070519593	5.256300294968298	1.8800263498864466e-08	0.00011451240497158347
Strain	BALB/cByJ	MPATH:45	32	11.306541226183116	2.8302200787890834	1.903596258778851e-08	0.0001159480481222198
Both	MRL/MpJ_F	MPATH:134	92	72.71633921244265	1.2651902034179643	1.9253424238269756e-08	0.00011727260703530108
Strain	C3H/HeJ	MA:0000589	70	40.453735028969085	1.7303717431745849	1.9461748117715833e-08	0.00011854150778500713
Strain	C57BL/10J	MA:0000350	94	60.102246795003865	1.5640014311048012	1.977849121010929e-08	0.00012047078996077568
Both	C57BLKS/J_F	MPATH:738	30	13.244466060323688	2.2650969743409055	2.0131562660589492e-08	0.00012262134816565058
Strain	129S1/SvImJ	MPATH:644	51	16.514562604966844	3.0881835153576196	2.0205013754569562e-08	0.0001230687387790832
Both	129S1/SvImJ_M	PAM_0001613x644	12	1.39159138316112	8.623220972194412	2.071800360361226e-08	0.00012619335994960227
Both	129S1/SvImJ_M	MAP_0001613x644	12	1.39159138316112	8.623220972194412	2.071800360361226e-08	0.00012619335994960227
Both	NZO/H1LtJ_F	MAP_0000165x591	14	2.275100330290869	6.153574773649703	2.228530145856042e-08	0.00013573977118409153
Both	NZO/H1LtJ_F	PAM_0000165x591	14	2.275100330290869	6.153574773649703	2.228530145856042e-08	0.00013573977118409153
Strain	LP/J	MPATH:647	100	64.23270489789711	1.5568393104253946	2.2973761544049187e-08	0.0001399331815648036
Strain	C57BL/6J	MA:0001878	18	13.700490316291017	1.313821592107292	2.339482003120833e-08	0.00014249784881008995
Strain	C57BL/10J	MAP_0000116x43	24	5.216458583384033	4.60082249602194	2.351406572084567e-08	0.00014322417430567098
Strain	C57BL/10J	PAM_0000116x43	24	5.216458583384033	4.60082249602194	2.351406572084567e-08	0.00014322417430567098
Both	RIIIS/J_F	MA:0002420	52	19.558052824267435	2.6587513832398963	2.4102302258568464e-08	0.00014680712305694052
Both	KK/HlJ_M	MPATH:33	60	36.806546176086464	1.630144803942037	2.4124522725360217e-08	0.0001469424679201691
Both	KK/HlJ_M	MPATH:1	60	46.14133142905917	1.3003525936881144	2.4124522725360217e-08	0.0001469424679201691
Both	SJL/J_M	MAP_0000165x14	30	13.681269308378667	2.1927789976056853	2.4290200938279153e-08	0.0001479516139150583
Both	SJL/J_M	PAM_0000165x14	30	13.681269308378667	2.1927789976056853	2.4290200938279153e-08	0.0001479516139150583
Strain	WSB/EiJ	MA:0002417	32	19.341152637603894	1.6545032552912196	2.447564464111444e-08	0.00014908115150902805
Sex	F	MAP_0000165x591	206	149.99374645618627	1.3733905903882024	2.4519439677202594e-08	0.00014934790707384098
Sex	F	PAM_0000165x591	206	149.99374645618627	1.3733905903882024	2.4519439677202594e-08	0.00014934790707384098
Both	SJL/J_F	MPATH:25	30	7.578612501959761	3.9585082351475642	2.4759870254162466e-08	0.00015081236971810358
Both	NOD.B10Sn-H2<b>/J_F	MA:0000124	38	11.319499259609298	3.3570389580388205	2.549650582167058e-08	0.0001552992169597955
Both	KK/HlJ_M	PAM_0000129x594	18	4.585142781301157	3.9257228964398827	2.5503503418607178e-08	0.00015534183932273631
Both	KK/HlJ_M	MAP_0000129x594	18	4.585142781301157	3.9257228964398827	2.5503503418607178e-08	0.00015534183932273631
Strain	LP/J	MPATH:676	100	64.98685528547065	1.5387727188940832	2.5918498011134924e-08	0.00015786957138582281
Sex	M	MA:0000358	368	310.9520047534396	1.1834623812501062	2.6016897165058668e-08	0.00015846892063237235
Strain	RIIIS/J	MA:0001459	32	15.070724456661281	2.123321947264184	2.690973920679027e-08	0.00016390722150855954
Strain	C3H/HeJ	MA:0000573	70	41.4055052272079	1.6905964464358818	2.7844164135455266e-08	0.00016959880374905803
Strain	129S1/SvImJ	MAP_0001459x590	32	12.61377290055158	2.5369094760379496	2.7936772800156368e-08	0.00017016288312575245
Strain	129S1/SvImJ	PAM_0001459x590	32	12.61377290055158	2.5369094760379496	2.7936772800156368e-08	0.00017016288312575245
Strain	MRL/MpJ	MAP_0002499x214	10	0.5985831528858235	16.70611668869913	2.8513888413867475e-08	0.0001736780943288668
Strain	MRL/MpJ	MA:0002499	10	0.5985831528858235	16.70611668869913	2.8513888413867475e-08	0.0001736780943288668
Strain	MRL/MpJ	PAM_0002499x214	10	0.5985831528858235	16.70611668869913	2.8513888413867475e-08	0.0001736780943288668
Both	129S1/SvImJ_F	MA:0000543	38	24.513519604835498	1.5501649951769545	2.8678309690350126e-08	0.00017467958432392262
Both	LP/J_F	MA:0000543	44	23.45120506477615	1.8762362052809074	2.8678309690350126e-08	0.00017467958432392262
Both	LP/J_F	PAM_0000127x47	56	37.528941293461656	1.4921817154952994	2.8678309690350126e-08	0.00017467958432392262
Both	SM/J_M	MAP_0000127x47	52	34.249046418297404	1.5182904471237841	2.8678309690350126e-08	0.00017467958432392262
Both	LP/J_F	MAP_0000127x47	56	37.528941293461656	1.4921817154952994	2.8678309690350126e-08	0.00017467958432392262
Both	SM/J_M	PAM_0000127x47	52	34.249046418297404	1.5182904471237841	2.8678309690350126e-08	0.00017467958432392262
Both	C57BLKS/J_F	MA:0000543	56	31.33266667432473	1.7872720691816726	2.8678309690350126e-08	0.00017467958432392262
Strain	129S1/SvImJ	MAP_0001247x613	54	21.042658272586095	2.566215698629198	2.914435174224172e-08	0.0001775182464619943
Strain	129S1/SvImJ	PAM_0001247x613	54	21.042658272586095	2.566215698629198	2.914435174224172e-08	0.0001775182464619943
Both	RIIIS/J_F	MA:0001752	64	26.394979935698267	2.424703491190849	2.9264762223557516e-08	0.00017825166670368882
Strain	LP/J	MA:0000017	34	9.315738532216928	3.6497374719585216	3.042974818133813e-08	0.00018534759617253054
Both	CBA/J_M	MA:0000276	14	4.97605372054188	2.813474449081196	3.0923082107264214e-08	0.00018835249311534633
Strain	SM/J	MPATH:29	16	3.522588908798683	4.542113886759645	3.1110003487364933e-08	0.0001894910312415398
Both	BALB/cByJ_F	MA:0000383	58	26.92384951736812	2.154223895902597	3.212406335230366e-08	0.0001956676698788816
Both	NZO/H1LtJ_F	MPATH:736	20	3.060524913875768	6.534826725090281	3.246187861609805e-08	0.0001977253026506532
Both	C57BLKS/J_F	MAP_0000349x667	28	9.439103259043444	2.9663834827925712	3.258051755263586e-08	0.00019844793241310504
Both	C57BLKS/J_F	PAM_0000349x667	28	9.439103259043444	2.9663834827925712	3.258051755263586e-08	0.00019844793241310504
Both	129S1/SvImJ_F	MPATH:642	18	3.7251114116491157	4.832070241902203	3.2584188735198846e-08	0.00019847029358609618
Strain	DBA/2J	PAM_0000347x555	12	0.4674015667484358	25.67385488987593	3.321156446265852e-08	0.00020229163914205306
Strain	DBA/2J	MAP_0000347x555	12	0.4674015667484358	25.67385488987593	3.321156446265852e-08	0.00020229163914205306
Sex	M	MPATH:270	478	395.506953430824	1.208575464612165	3.375417327662724e-08	0.00020559666942793653
Both	C57BL/6J_F	MAP_0000285x34	16	3.4054054054054053	4.698412698412699	3.3849370880437564e-08	0.0002061765180327452
Both	C57BL/6J_F	PAM_0000285x34	16	3.4054054054054053	4.698412698412699	3.3849370880437564e-08	0.0002061765180327452
Both	C57L/J_F	MA:0000120	16	5.197620084669375	3.0783319556565423	3.3849370880437564e-08	0.0002061765180327452
Both	C57BL/6J_F	MA:0000285	16	3.444827218808822	4.644645140005774	3.3849370880437564e-08	0.0002061765180327452
Both	C3H/HeJ_M	MA:0002563	48	28.390888984181423	1.6906832338622508	3.474739778640037e-08	0.00021164639991696463
Strain	MRL/MpJ	MA:0000267	108	62.425888568081604	1.7300514654623669	3.493609634175964e-08	0.000212795762817658
Both	BTBR T<+> tf/J_F	MAP_0000129x214	14	2.108904293774272	6.638518419887337	3.498777872595553e-08	0.0002131105602197951
Both	BTBR T<+> tf/J_F	PAM_0000129x214	14	2.108904293774272	6.638518419887337	3.498777872595553e-08	0.0002131105602197951
Both	SJL/J_M	PAM_0000276x737	10	1.197456103752286	8.351036809336494	3.5278878479772036e-08	0.00021488364882029146
Both	CBA/J_F	PAM_0000216x14	10	1.223737312687897	8.171688397761889	3.5278878479772036e-08	0.00021488364882029146
Both	SJL/J_M	MAP_0000276x737	10	1.197456103752286	8.351036809336494	3.5278878479772036e-08	0.00021488364882029146
Both	CBA/J_F	MAP_0000216x14	10	1.223737312687897	8.171688397761889	3.5278878479772036e-08	0.00021488364882029146
Both	RIIIS/J_F	MA:0000544	64	26.519017771168425	2.4133623859018276	3.5337039723169344e-08	0.00021523790895382447
Both	BALB/cByJ_F	MAP_0000141x41	10	1.3486871883796125	7.41461777509324	3.540824633302751e-08	0.00021567162841447054
Both	BALB/cByJ_F	PAM_0000141x41	10	1.3486871883796125	7.41461777509324	3.540824633302751e-08	0.00021567162841447054
Strain	C57BL/10J	MPATH:181	72	39.06763562948421	1.8429577024533794	3.541644049341891e-08	0.0002157215390454146
